pathway,pval,padj,log2err,ES,NES,size,leadingEdge
"NABA_COLLAGENS",0.019850437056869105,0.0800020638642769,0.35248785758361917,0.468186212360025,1.479736334828862,44,
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,0.019850437056869105,0.0800020638642769,0.35248785758361917,0.468186212360025,1.479736334828862,44,
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.06942148760330578,0.19656310725071993,0.21925034670375515,0.5689884468193267,1.4795335186904355,17,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.04326923076923077,0.14110145564060736,0.27650059925447157,0.5146716661370844,1.4794308294802947,26,
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,0.012179625541934684,0.056753080322441564,0.3807304007227924,0.38870033963286565,1.4782781110609193,136,
WP_RAC1PAK1P38MMP2_PATHWAY,0.022154223217093063,0.08649666447454889,0.35248785758361917,0.4371507880768043,1.478238466258156,67,
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,0.043343653250773995,0.14111394600699873,0.27128855468895297,0.493958008060009,1.477064526855703,34,
WP_NRF2ARE_REGULATION,0.06020066889632107,0.1767102385628577,0.2377938344236881,0.5342720084949496,1.4770616320152303,22,
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,0.020971919063012004,0.08301557664744752,0.35248785758361917,0.46680738636458824,1.4753784556966045,44,
PID_CD8_TCR_PATHWAY,0.02794629539227382,0.10383762916199882,0.35248785758361917,0.45279267892845493,1.4738093358263495,50,
BIOCARTA_IL6_PATHWAY,0.059800664451827246,0.17579636505765098,0.2377938344236881,0.5389671763243618,1.4737112938710375,21,
KEGG_ADHERENS_JUNCTION,0.015024705622483522,0.06643879744034385,0.3807304007227924,0.4312375976792803,1.4724542777367196,73,
PID_ATF2_PATHWAY,0.02895405385803666,0.10639550305554281,0.35248785758361917,0.44527581538530764,1.4721717529005427,56,
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,0.07179487179487179,0.2012874456072212,0.21925034670375515,0.5829000123098269,1.4715097994844415,15,
KEGG_SELENOAMINO_ACID_METABOLISM,0.049441786283891544,0.15418741151559937,0.25720646646883816,0.5114568219287255,1.471495308953587,25,
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.0060366067557679134,0.03183951689915583,0.40701791892395395,0.37432151611554226,1.4713622188364266,180,
BIOCARTA_ARENRF2_PATHWAY,0.07177814029363784,0.2012874456072212,0.21392785549235627,0.5435999018209114,1.470136671384193,19,
BIOCARTA_P53_PATHWAY,0.07666666666666666,0.2116804788213628,0.2089550275493539,0.5738357253418137,1.4699609045003172,16,
BIOCARTA_BCELLSURVIVAL_PATHWAY,0.07179487179487179,0.2012874456072212,0.21925034670375515,0.5819122147535506,1.469016140617962,15,
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,0.0734094616639478,0.20436028196807057,0.2114001893849227,0.5430819822997066,1.4687359859197577,19,
WNT_SIGNALING,0.018181438706893174,0.07505642492201597,0.35248785758361917,0.41789955835047676,1.4682564805868892,84,
BIOCARTA_BCR_PATHWAY,0.0452418096723869,0.1447239819004525,0.26635065708852557,0.49618399592424445,1.468083536096946,33,
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.049019607843137254,0.1535896490257545,0.2616635217115731,0.5202368736475379,1.4679590692440325,24,
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,0.03152425691717566,0.11281785849416008,0.3217759180753611,0.4591627072594029,1.4678922801321466,45,
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.037091988130563795,0.12696384293321408,0.2878571172551493,0.4647415254993097,1.4652331377739778,42,
WP_PRION_DISEASE_PATHWAY,0.0483619344773791,0.15224489294532412,0.25720646646883816,0.4952114618368943,1.4652060525552362,33,
REACTOME_DEATH_RECEPTOR_SIGNALLING,0.01352223506023517,0.06157391317861072,0.3807304007227924,0.3845493210129905,1.4642832362310554,138,
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.07833333333333334,0.21479881115683588,0.20658792269689108,0.5715808109930055,1.4641846243048477,16,
REACTOME_HEME_SIGNALING,0.03544031886044992,0.12235785388953262,0.3217759180753611,0.4534949525999651,1.4637861037852973,48,
PID_ER_NONGENOMIC_PATHWAY,0.04059115578477846,0.1345633837707664,0.3217759180753611,0.4711064267785972,1.4620689957029702,40,
WP_SELENIUM_MICRONUTRIENT_NETWORK,0.022265850292191344,0.08659423100017606,0.35248785758361917,0.42157511289373456,1.46203071946656,78,
WP_HIPPOYAP_SIGNALING_PATHWAY,0.05175292153589316,0.15867191740835954,0.25720646646883816,0.5258972248801774,1.4615582997479635,23,
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR,0.0514018691588785,0.15783769039723214,0.24891111443470243,0.4949572083115888,1.4611295156158832,32,
"NABA_BASEMENT_MEMBRANES",0.041498211385545165,0.1368893144549584,0.3217759180753611,0.47036281514881273,1.4597612124783041,40,
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,0.03410135417656259,0.11896790052172534,0.3217759180753611,0.4414116822804549,1.459396148634927,56,
PID_IL2_1PATHWAY,0.03444531596220515,0.11974988975382278,0.3217759180753611,0.44404103813059387,1.4588571895156635,52,
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.049679487179487176,0.15429687340262763,0.25720646646883816,0.5074369502650945,1.4586345385480843,26,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.04400606980273141,0.1428042023297659,0.26635065708852557,0.47230439538862734,1.4570687352629978,39,
BIOCARTA_HER2_PATHWAY,0.05509181969949917,0.16635732262733963,0.24891111443470243,0.5240598352401336,1.4564518798027186,23,
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.04229607250755287,0.13860630974196425,0.27128855468895297,0.475867078552953,1.4550212620836334,37,
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,0.026886057645785548,0.10045837239986039,0.35248785758361917,0.4301962062618365,1.4547213398202674,67,
WP_NOTCH_SIGNALING_PATHWAY,0.03850062415637785,0.1297854092556481,0.3217759180753611,0.4358948247605814,1.4535017833981212,59,
WP_EPO_RECEPTOR_SIGNALING,0.05128205128205128,0.1577120315581854,0.2529611230696109,0.5053087837067338,1.4525170943135124,26,
REACTOME_CTLA4_INHIBITORY_SIGNALING,0.0681063122923588,0.19421471936151963,0.22205604614524838,0.5312032537087964,1.4524822080455706,21,
PID_LYSOPHOSPHOLIPID_PATHWAY,0.02913363437987468,0.10666325114536535,0.35248785758361917,0.429995292962839,1.451305216199377,65,
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,0.05705229793977813,0.16971360652026263,0.2377938344236881,0.4989984525637374,1.4504359523255668,29,
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.037463976945244955,0.1280179314761447,0.28201335001172506,0.4412775986994652,1.4497781559676257,52,
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.020773073028436687,0.08250919878764032,0.35248785758361917,0.4044357988379547,1.4491392363945368,94,
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,0.054602184087363496,0.1656293869357202,0.24133997681509095,0.48962610070818485,1.4486803750171278,33,
PID_HIF1A_PATHWAY,0.08156606851549755,0.21974470480118544,0.19991523130966152,0.5350167860844155,1.4469240969214503,19,
PID_NFAT_TFPATHWAY,0.04704097116843703,0.14926174819953272,0.25720646646883816,0.46869424529732606,1.4459313482748595,39,
SA_CASPASE_CASCADE,0.08156606851549755,0.21974470480118544,0.19991523130966152,0.533863722331019,1.443805698072161,19,
PID_FOXO_PATHWAY,0.043923865300146414,0.14277041745527266,0.2616635217115731,0.44674790603798986,1.442008059856937,48,
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,0.08156606851549755,0.21974470480118544,0.19991523130966152,0.5330965100685962,1.4417308138090381,19,
KEGG_MELANOMA,0.031260140555560555,0.11279606673387284,0.3217759180753611,0.4271155763170697,1.4415856963404876,65,
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.015196042636549325,0.06676239391310353,0.3807304007227924,0.38244339502526636,1.4402892559261307,130,
REACTOME_NEGATIVE_REGULATION_OF_FLT3,0.0735042735042735,0.20436028196807057,0.21654283673534816,0.570309474419257,1.439725446258341,15,
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,0.02163121991992481,0.08511970200773562,0.35248785758361917,0.4216471367093928,1.439707793300823,73,
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.005036729660701626,0.027485575238454896,0.40701791892395395,0.3605085730805565,1.4395579704775159,232,
WP_UNFOLDED_PROTEIN_RESPONSE,0.0667779632721202,0.19151958189521992,0.22496609354031374,0.5177114371060654,1.4388085960126855,23,
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.06771653543307087,0.1933790776152981,0.21654283673534816,0.4912798269821301,1.4373153167194106,30,
WP_IL2_SIGNALING_PATHWAY,0.04524886877828054,0.1447239819004525,0.2616635217115731,0.4631078543738872,1.4372455926286838,40,
WP_VEGFAVEGFR2_SIGNALING_PATHWAY,0.0017148089617702793,0.01207008138936193,0.45505986738722953,0.34098093672412355,1.4371166105807092,422,
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.020372476384956765,0.08181733012908184,0.35248785758361917,0.40653207515300843,1.4351381095524507,87,
PID_ECADHERIN_KERATINOCYTE_PATHWAY,0.08702791461412152,0.23112387210529106,0.19381330272531053,0.5257824755436826,1.4347184480061996,20,
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.048265460030165915,0.15218084321814143,0.2529611230696109,0.46762227932660183,1.434129460143936,38,
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,0.05727554179566564,0.17012452904834416,0.2343926472946861,0.4794004819669999,1.43353369014509,34,
WP_NETRINUNC5B_SIGNALING_PATHWAY,0.050505050505050504,0.15604265217866456,0.24133997681509095,0.4380814752457016,1.430983310145966,51,
BIOCARTA_ERK_PATHWAY,0.05929487179487179,0.1750819035715638,0.2343926472946861,0.4977076743890337,1.4306676003492182,26,
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.02409672075817457,0.0924555562295412,0.35248785758361917,0.3984915493936607,1.4302694453956104,97,
WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS,0.0376396710120356,0.1281933618611284,0.3217759180753611,0.4251967688517288,1.429608281724878,63,
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.062402496099843996,0.1807863618892582,0.22496609354031374,0.48282046717743776,1.4285442186290354,33,
WP_OREXIN_RECEPTOR_PATHWAY,0.015018140613860547,0.06643879744034385,0.3807304007227924,0.3755815514010159,1.427642057583067,137,
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4,0.06497622820919176,0.18713010314639852,0.22205604614524838,0.49108839315615005,1.427443827819268,29,
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.060897435897435896,0.1779736467236467,0.23112670967383428,0.49638022385818936,1.42685182542094,26,
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS,0.08139534883720931,0.21974470480118544,0.20207170902115992,0.5210977025171126,1.424850349230826,21,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.09166666666666666,0.23984511343804538,0.19002330527910832,0.5561237268930468,1.424589129773763,16,
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING,0.05740181268882175,0.17024662249993278,0.23112670967383428,0.46584634455503027,1.4243816534916736,37,
WP_NONSMALL_CELL_LUNG_CANCER,0.02060267385823311,0.08221577957836862,0.35248785758361917,0.41733399025785284,1.4243738464670628,71,
PID_INTEGRIN_A4B1_PATHWAY,0.06853582554517133,0.19516113285583686,0.21392785549235627,0.4822217835069725,1.4235341341092516,32,
PID_IL3_PATHWAY,0.07846410684474124,0.2148626706611476,0.20658792269689108,0.5118959619232153,1.4226463962170706,23,
PID_PDGFRB_PATHWAY,0.019092530224645344,0.07788973044707355,0.35248785758361917,0.3786813975897292,1.4224441364144829,128,
BIOCARTA_KERATINOCYTE_PATHWAY,0.054252199413489736,0.16481785201757748,0.2343926472946861,0.44340021830392884,1.4213431531021778,46,
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,0.08013355592654424,0.21794146707096862,0.20429475651688608,0.5113038923513136,1.4210009336515697,23,
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.09359605911330049,0.24393549174379098,0.18643255843407516,0.5205963757893739,1.4205669816930382,20,
WP_GPCRS_OTHER,0.03551136363636364,0.12239175156739812,0.2878571172551493,0.416259182136308,1.4194472187471603,72,
BIOCARTA_PPARA_PATHWAY,0.056195965417867436,0.16816726776993565,0.22798720285044224,0.435994263847609,1.4190633655619909,49,
BIOCARTA_VEGF_PATHWAY,0.0744336569579288,0.2066567781373607,0.2089550275493539,0.4932904413459057,1.4175853589245513,27,
BIOCARTA_ATM_PATHWAY,0.09852216748768473,0.25249463180497667,0.18138312849840757,0.5194911326270224,1.4175510714481812,20,
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE,0.06758832565284179,0.19328907436342022,0.21392785549235627,0.4696679790264917,1.417157804572793,35,
WP_GASTRIC_CANCER_NETWORK_1,0.07605177993527508,0.21032280974018716,0.20658792269689108,0.49293971429570355,1.416577462785334,27,
PID_MYC_ACTIV_PATHWAY,0.036671368124118475,0.12573939087497912,0.28201335001172506,0.4085356488306597,1.4149737489510361,77,
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS,0.04857142857142857,0.15242431038349405,0.24504178543099617,0.42926672490397505,1.4136968953256135,54,
WP_ENDOMETRIAL_CANCER,0.04101838755304102,0.13553017639426282,0.26635065708852557,0.4200155983308436,1.4121880075640714,63,
WP_TRYPTOPHAN_METABOLISM,0.07132018209408195,0.20086751184873808,0.20658792269689108,0.4641140655791607,1.4116231440530835,36,
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.03101028629056889,0.11209685767603474,0.35248785758361917,0.41181971630082476,1.4106490709815322,74,
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,9.939422312595621e-4,0.007915898487202647,0.45505986738722953,0.331902743039198,1.4104634290850453,500,
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.044935294939442996,0.1443900481540931,0.3217759180753611,0.39280795277011005,1.4091943457960572,96,
WP_TYPE_II_DIABETES_MELLITUS,0.08972267536704731,0.23724289425757614,0.19002330527910832,0.5205247970458466,1.4077312926999426,19,
BIOCARTA_PITX2_PATHWAY,0.09833333333333333,0.25249463180497667,0.18302393838448722,0.549234257391747,1.4069407848338842,16,
WP_IL9_SIGNALING_PATHWAY,0.09833333333333333,0.25249463180497667,0.18302393838448722,0.5489476263156491,1.4062065390257692,16,
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.06485671191553545,0.18708306943601063,0.21654283673534816,0.45304220940445283,1.4060070728483545,40,
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.04971590909090909,0.15429687340262763,0.24133997681509095,0.41880268467403003,1.405189733335814,62,
BIOCARTA_ARF_PATHWAY,0.09752066115702479,0.25219120524306926,0.18302393838448722,0.5400535560554204,1.4042944853073211,17,
WP_IMMUNE_RESPONSE_TO_TUBERCULOSIS,0.08848080133555926,0.23457973722782888,0.19381330272531053,0.5047343400326614,1.402743024572201,23,
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA,0.10344827586206896,0.26176342208642517,0.17669426893849804,0.5138948972110193,1.4022804556247404,20,
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,0.041666666666666664,0.13721856123009335,0.2616635217115731,0.3995508433419257,1.4021926331156023,83,
PID_CERAMIDE_PATHWAY,0.06746626686656672,0.1932164290347663,0.2114001893849227,0.4434695525580449,1.4016175465795633,44,
PID_TNF_PATHWAY,0.06451612903225806,0.18636956927093043,0.21392785549235627,0.4384060346114159,1.4015354984085884,45,
BIOCARTA_FMLP_PATHWAY,0.07275541795665634,0.20312581074770394,0.20658792269689108,0.46868928426940026,1.401504388258884,34,
REACTOME_INFLUENZA_INFECTION,0.024870776223722448,0.0950605768092183,0.35248785758361917,0.3621891264977208,1.4005943879398866,151,
PID_P73PATHWAY,0.0440771349862259,0.1428042023297659,0.2529611230696109,0.40049950581558225,1.3987702217319082,79,
PID_AJDISS_2PATHWAY,0.06323529411764706,0.18293394058057375,0.21654283673534816,0.43422781665980714,1.3987377990116014,47,
WP_DNA_DAMAGE_RESPONSE,0.04005722460658083,0.13323526121223808,0.27128855468895297,0.41265172859059307,1.3982450646894113,68,
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,0.045584045584045586,0.14556311041934045,0.2529611230696109,0.40910197396012016,1.396872524171975,73,
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.04857142857142857,0.15242431038349405,0.24504178543099617,0.42038419791613707,1.3959700635662151,57,
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.03819918144611187,0.12920501473904844,0.27128855468895297,0.3907483860781782,1.3956495730310896,92,
REACTOME_HATS_ACETYLATE_HISTONES,0.03819918144611187,0.12920501473904844,0.27128855468895297,0.38903015117774664,1.3956415228301395,96,
WP_PROLACTIN_SIGNALING_PATHWAY,0.05063291139240506,0.15619628066885452,0.2377938344236881,0.40523088489509257,1.3953488854001044,75,
WP_INTEGRINMEDIATED_CELL_ADHESION,0.03164123434815521,0.11281785849416008,0.3217759180753611,0.38459699677363435,1.3949476096712217,101,
REACTOME_DEADENYLATION_OF_MRNA,0.09090909090909091,0.2384872345502267,0.18643255843407516,0.48483045243876427,1.3948894722161058,25,
BIOCARTA_P38MAPK_PATHWAY,0.0819423368740516,0.22046128049963545,0.19189224038483796,0.45852439770699366,1.3946219257726713,36,
KEGG_STARCH_AND_SUCROSE_METABOLISM,0.07606973058637084,0.21032280974018716,0.20429475651688608,0.47975495042954097,1.3945009745702457,29,
REACTOME_BASIGIN_INTERACTIONS,0.08986928104575163,0.23731663515251983,0.19002330527910832,0.49371571341590365,1.3931239707321992,24,
BIOCARTA_IL2_PATHWAY,0.10509031198686371,0.26424595429149755,0.17520404755855126,0.5095163822963129,1.3903326703424261,20,
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,0.06973293768545995,0.1970781624736427,0.20658792269689108,0.4406288649821891,1.3892109463168647,42,
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,0.03954802259887006,0.1319807966196014,0.27128855468895297,0.4065043008751667,1.387442954767188,70,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.10673234811165845,0.26736586951780106,0.1737478389995708,0.5082033286138956,1.3867497012839032,20,
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.09250398724082935,0.24171956927374885,0.1847064712077387,0.4813211717867527,1.3847930382732299,25,
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.07587253414264036,0.21032280974018716,0.19991523130966152,0.448805199441018,1.384573234366999,39,
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.06906474820143885,0.19598039215686278,0.20429475651688608,0.4214770596404198,1.384339524166892,53,
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING,0.1076923076923077,0.26927892234548334,0.17669426893849804,0.5475399648819838,1.382244650742861,15,
PID_ARF6_TRAFFICKING_PATHWAY,0.06911764705882353,0.19598039215686278,0.20658792269689108,0.428592534487388,1.3805853871203242,47,
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR,0.09477124183006536,0.24603599015363722,0.1847064712077387,0.48911004678832304,1.3801281020455594,24,
SA_B_CELL_RECEPTOR_COMPLEXES,0.09477124183006536,0.24603599015363722,0.1847064712077387,0.4890416946531907,1.3799352319478166,24,
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,0.11166666666666666,0.2749035303776683,0.17093233537005617,0.5385720536564675,1.3796280506235101,16,
PID_ERA_GENOMIC_PATHWAY,0.06222865412445731,0.18057922661383086,0.21654283673534816,0.41344491566984704,1.379498827210959,61,
PID_ECADHERIN_STABILIZATION_PATHWAY,0.07993966817496229,0.21771034970265615,0.19381330272531053,0.4444475732057791,1.3793337981886291,40,
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.07936507936507936,0.21665872427395924,0.19002330527910832,0.4219719481772548,1.3783619014083266,51,
PID_ALPHA_SYNUCLEIN_PATHWAY,0.09034267912772585,0.2379380969385033,0.1847064712077387,0.46687418672126635,1.3782275373352337,32,
BIOCARTA_NGF_PATHWAY,0.09787928221859707,0.25246540019996844,0.18138312849840757,0.5095350781186401,1.3780101894602772,19,
BIOCARTA_ECM_PATHWAY,0.10596026490066225,0.26576483003315415,0.17520404755855126,0.5192593182380754,1.3773784387306447,18,
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.05563480741797432,0.16749093377790764,0.22798720285044224,0.4095238888712393,1.3773030132528719,64,
REACTOME_RND3_GTPASE_CYCLE,0.08047690014903129,0.218577885051513,0.19189224038483796,0.4379932271188068,1.376947736627139,41,
